Sample	taxid	Species name	Reference genome length (bp)	Kaiju reads assigned	Bowtie2 reads mapped	Proportion kaiju reads mapped with Bowtie2	Bowtie2 mean identity of mapped reads (%)	Bowtie2 mean MAPQ of mapped reads	Bowtie2 genome fraction (%)
HSM6XRQY	2292075	Sutterella_sp._AM11-39	2227305	2.0	0	0.0			0.0
HSM6XRQY	2292280	Bacteroides_sp._OF02-3LB	6810738	2.0	1	0.5	99.00990099009901	42	0.0014976350580509779
HSM6XRQY	2292284	Bacteroides_sp._OM08-11	3878769	6.0	2	0.3333333333333333	95.54455445544554	23.5	0.0052594005984888505
HSM6XRQY	2292952	Bacteroides_sp._AM41-16	4905507	4.0	2	0.5	97.02970297029702	40.0	0.002181222042899949
HSM6XRQY	2293113	Parabacteroides_sp._AF17-3	6857776	2.0	0	0.0			0.0
HSM6XRQY	2293114	Parabacteroides_sp._AF19-14	5216724	6.0	2	0.3333333333333333	100.0	42.0	0.00260700010197971
HSM6XRQY	2364790	Dysgonomonas_sp._Marseille-P4677	4729948	2.0	0	0.0			0.0
HSM6XRQY	2447885	Bacteroides_faecalis	5771427	10.0	6	0.6	99.17491749174917	2.8333333333333335	0.005631189652056588
HSM6XRQY	246787	Bacteroides_cellulosilyticus	7271073	2.0	0	0.0			0.0
HSM6XRQY	2494234	Sutterella_megalosphaeroides	2725161	6.0	0	0.0			0.0
HSM6XRQY	2547410	Enterocloster_alcoholdehydrogenati	3806033	32.0	16	0.5	99.68934393439343	42.0	0.029926172474069458
HSM6XRQY	2565572	Parasutterella_muris	2500219	2.0	0	0.0			0.0
HSM6XRQY	2570191	Thauera_sp._2A1	5051701	4.0	0	0.0			0.0
HSM6XRQY	2576304	Flavobacterium_sp._GSA192	3832776	2.0	0	0.0			0.0
HSM6XRQY	261299	Intestinibacter_bartlettii	3006269	8.0	2	0.25	98.51485148514851	42.0	0.00678581989835241
HSM6XRQY	2663009	Fusobacterium_pseudoperiodonticum	2413057	8.0	4	0.5	97.52105807595686	33.5	0.011230567698981002
HSM6XRQY	2755405	Bacteroides_sp._CACC_737	4634436	4.0	2	0.5	100.0	42.0	0.002826665423796984
HSM6XRQY	2758403	Faecalibacterium_sp._Marseille-Q3530	2909601	2.0	0	0.0			0.0
HSM6XRQY	2763020	Bacteroides_sp._NSJ-48	4514061	6.0	6	1.0	99.30169846252919	42.0	0.012627210841856145
HSM6XRQY	2763054	Mediterraneibacter_sp._NSJ-55	3598112	12.0	7	0.5833333333333334	96.0413439303114	28.571428571428573	0.011950711928922724
HSM6XRQY	2763658	Ligaoa_zhengdingensis	2951177	2.0	0	0.0			0.0
HSM6XRQY	2763666	Zhenhengia_yiwuensis	3949687	28.0	14	0.5	98.23196605374822	38.857142857142854	0.02000158493571769
HSM6XRQY	2763675	Jilunia_laotingensis	4738048	2.0	0	0.0			0.0
HSM6XRQY	2787132	Anaeromassilibacillus_sp._1001302B_160321_C8	3007086	4.0	0	0.0			0.0
HSM6XRQY	28037	Streptococcus_mitis	1906344	6.0	4	0.6666666666666666	96.2871287128713	32.0	0.015107451750575972
HSM6XRQY	2803863	Clostridium_paridis	4080554	2.0	0	0.0			0.0
HSM6XRQY	28111	Bacteroides_eggerthii	4206509	22.0	4	0.18181818181818182	96.77970297029702	6.5	0.00841552936175817
HSM6XRQY	28113	Bacteroides_heparinolyticus	3608975	8.0	0	0.0			0.0
HSM6XRQY	28116	Bacteroides_ovatus	6472489	210.0	65	0.30952380952380953	99.27865815914207	36.52307692307692	0.07970658582811033
HSM6XRQY	28118	Odoribacter_splanchnicus	4392177	2.0	0	0.0			0.0
HSM6XRQY	28123	Porphyromonas_asaccharolytica	2186370	10.0	6	0.6	94.99202729261691	23.833333333333332	0.021085177714659457
HSM6XRQY	28125	Prevotella_bivia	2521238	8.0	2	0.25	98.83720930232558	42.0	0.0034506857345478685
HSM6XRQY	28128	Prevotella_corporis	2800206	4.0	2	0.5	100.0	42.0	0.004713938903066418
HSM6XRQY	28131	Prevotella_intermedia	2674170	2.0	0	0.0			0.0
HSM6XRQY	281920	Porphyromonas_uenonis	2254407	8.0	2	0.25	93.56435643564356	13.0	0.00541162265731077
HSM6XRQY	2838470	Candidatus_Bacteroides_intestinigallinarum	7220215	4.0	0	0.0			0.0
HSM6XRQY	2886688	Sphingobacterium_sp._FBM7-1	3572354	2.0	0	0.0			0.0
HSM6XRQY	28901	Salmonella_enterica	4951383	8.0	0	0.0			0.0
HSM6XRQY	2896850	Phocaeicola_oris	2975682	8.0	4	0.5	97.41013290518241	33.5	0.005242495669900211
HSM6XRQY	290053	Bacteroides_helcogenes	3998906	2.0	0	0.0			0.0
HSM6XRQY	2903098	Flavobacterium_soyae	5360377	2.0	0	0.0			0.0
HSM6XRQY	291644	Bacteroides_salyersiae	5561372	8.0	0	0.0			0.0
HSM6XRQY	2918199	Corynebacterium_sp._ACRPH	2341876	4.0	2	0.5	100.0	42.0	0.004398183336777865
HSM6XRQY	292800	Flavonifractor_plautii	3985392	88.0	34	0.38636363636363635	98.95860867913593	40.64705882352941	0.061374138353266126
HSM6XRQY	2951805	Parabacteroides_sp._AD58	3770817	2.0	0	0.0			0.0
HSM6XRQY	2972459	Bacteroides_sp._ET336	3919301	4.0	0	0.0			0.0
HSM6XRQY	3031725	Faecalibacterium_sp._DFI.5.82	3480573	4.0	2	0.5	99.00990099009901	42.0	0.0029592828537140293
HSM6XRQY	3034143	Paraflavitalea_sp._H1-2-19X	8760788	2.0	0	0.0			0.0
HSM6XRQY	310297	Phocaeicola_plebeius	4421924	12.0	1	0.08333333333333333	100.0	1	0.0023066882198789487
HSM6XRQY	310298	Phocaeicola_coprocola	3924966	12.0	0	0.0			0.0
HSM6XRQY	310300	Bacteroides_pyogenes	3397546	2.0	0	0.0			0.0
HSM6XRQY	328812	Parabacteroides_goldsteinii	7053599	8.0	4	0.5	99.25242524252425	8.75	0.005302257755225382
HSM6XRQY	328813	Alistipes_onderdonkii	3507492	2.0	0	0.0			0.0
HSM6XRQY	328814	Alistipes_shahii	3809618	4.0	0	0.0			0.0
HSM6XRQY	329854	Bacteroides_intestinalis	6052596	12.0	2	0.16666666666666666	98.61111111111111	42.0	0.0012060940462571763
HSM6XRQY	33025	Phascolarctobacterium_faecium	2454371	142.0	67	0.47183098591549294	99.1199255739716	41.32835820895522	0.2058775955224373
HSM6XRQY	33038	-Ruminococcus-_gnavus	3549191	32.0	4	0.125	98.88888888888889	42.0	0.0055505606770669715
HSM6XRQY	33039	-Ruminococcus-_torques	2979783	2.0	0	0.0			0.0
HSM6XRQY	338188	Bacteroides_finegoldii	4892401	20.0	3	0.15	95.05203627158834	18.666666666666668	0.00504864584894002
HSM6XRQY	350893	Flavobacterium_daejeonense	4244138	2.0	0	0.0			0.0
HSM6XRQY	357276	Phocaeicola_dorei	5625488	56.0	13	0.23214285714285715	96.59219449796439	29.53846153846154	0.02321576368130196
HSM6XRQY	360807	Roseburia_inulinivorans	4227688	66.0	19	0.2878787878787879	97.30495914265035	33.68421052631579	0.03666306501331224
HSM6XRQY	371601	Bacteroides_xylanisolvens	6558523	80.0	15	0.1875	98.52080156616461	30.133333333333333	0.018830459236020062
HSM6XRQY	376804	Phocaeicola_barnesiae	3619906	2.0	1	0.5	94.05940594059405	23	0.0028177527261757625
HSM6XRQY	376806	Bacteroides_gallinarum	4917576	2.0	0	0.0			0.0
HSM6XRQY	387090	Phocaeicola_coprophilus	4113613	14.0	2	0.14285714285714285	96.53465346534654	32.0	0.0025768102152535985
HSM6XRQY	387661	Parabacteroides_johnsonii	4749455	6.0	1	0.16666666666666666	99.00990099009901	42	0.0021476148315964674
HSM6XRQY	393921	Porphyromonas_crevioricanis	2133352	4.0	0	0.0			0.0
HSM6XRQY	39491	-Eubacterium-_rectale	3451485	40.0	15	0.375	97.77448631062916	39.0	0.03592656494233641
HSM6XRQY	39777	Veillonella_atypica	2071607	8.0	0	0.0			0.0
HSM6XRQY	39778	Veillonella_dispar	2116915	2.0	0	0.0			0.0
HSM6XRQY	40520	Blautia_obeum	3649956	4.0	0	0.0			0.0
HSM6XRQY	410072	Coprococcus_comes	3373066	2.0	0	0.0			0.0
HSM6XRQY	418240	Blautia_wexlerae	4685728	6.0	0	0.0			0.0
HSM6XRQY	437898	Sutterella_parvirubra	2376899	12.0	0	0.0			0.0
HSM6XRQY	45254	Dysgonomonas_capnocytophagoides	4784336	2.0	0	0.0			0.0
HSM6XRQY	454154	Paraprevotella_clara	4233768	6.0	0	0.0			0.0
HSM6XRQY	454155	Paraprevotella_xylaniphila	4125322	4.0	0	0.0			0.0
HSM6XRQY	457387	Bacteroides_sp._1_1_30	6480532	4.0	2	0.5	93.56435643564356	15.5	0.0017282531742764328
HSM6XRQY	457390	Bacteroides_sp._3_1_23	6520178	8.0	5	0.625	97.62376237623762	30.0	0.006502889951777391
HSM6XRQY	457392	Bacteroides_sp._3_2_5	5116282	2.0	0	0.0			0.0
HSM6XRQY	46503	Parabacteroides_merdae	4403124	216.0	78	0.3611111111111111	98.75134465818276	34.61538461538461	0.14448832238201786
HSM6XRQY	46506	Bacteroides_stercoris	4009829	2832.0	1116	0.3940677966101695	98.69880865187045	39.03046594982079	2.130365160210074
HSM6XRQY	469585	Bacteroides_sp._1_1_14	6446424	6.0	6	1.0	100.0	42.0	0.008609424387846657
HSM6XRQY	469588	Bacteroides_sp._2_1_22	6003748	4.0	2	0.5	100.0	42.0	0.002798252025234903
HSM6XRQY	469590	Bacteroides_sp._2_2_4	7101224	20.0	14	0.7	99.78852927309538	42.0	0.012518968560912879
HSM6XRQY	469591	Parabacteroides_sp._20_3	5094618	4.0	1	0.25	92.07920792079209	3	0.002002112817879574
HSM6XRQY	47678	Bacteroides_caccae	5499725	38.0	1	0.02631578947368421	100.0	1	0.0018546381864547772
HSM6XRQY	47715	Lacticaseibacillus_rhamnosus	2988387	4.0	0	0.0			0.0
HSM6XRQY	477666	Bacteroides_graminisolvens	3773938	2.0	0	0.0			0.0
HSM6XRQY	487174	Barnesiella_intestinihominis	3443906	10.0	2	0.2	100.0	42.0	0.005226623490885059
HSM6XRQY	487175	Parasutterella_excrementihominis	2831696	2.0	0	0.0			0.0
HSM6XRQY	51201	Streptomyces_griseocarneus	7375626	4.0	0	0.0			0.0
HSM6XRQY	544645	Butyricimonas_virosa	4813254	2.0	0	0.0			0.0
HSM6XRQY	549	Pantoea_agglomerans	4692018	2.0	0	0.0			0.0
HSM6XRQY	556259	Bacteroides_sp._D2	6920457	6.0	3	0.5	98.34983498349834	28.666666666666668	0.00439277348302287
HSM6XRQY	562	Escherichia_coli	5594605	58.0	31	0.5344827586206896	98.40195062615011	33.225806451612904	0.03628495666807576
HSM6XRQY	563193	Parabacteroides_sp._D13	5370710	6.0	2	0.3333333333333333	100.0	42.0	0.0037983804748347983
HSM6XRQY	585543	Bacteroides_sp._D20	4487454	2.0	2	1.0	99.5	42.0	0.0042340266886301235
HSM6XRQY	592978	Mediterraneibacter_faecis	3288691	4.0	0	0.0			0.0
HSM6XRQY	59620	uncultured_Clostridium_sp.	3849243	4.0	0	0.0			0.0
HSM6XRQY	61171	Holdemania_filiformis	3744856	6.0	2	0.3333333333333333	94.55445544554456	16.0	0.00534065929370849
HSM6XRQY	624	Shigella_sonnei	4994001	18.0	16	0.8888888888888888	99.37801750535878	40.8125	0.028033634754979022
HSM6XRQY	626929	Bacteroides_clarus	3897457	60.0	0	0.0			0.0
HSM6XRQY	626930	Bacteroides_fluxus	4330716	4.0	0	0.0			0.0
HSM6XRQY	626932	Alistipes_indistinctus	2857445	2.0	0	0.0			0.0
HSM6XRQY	626935	Collinsella_tanakaei	2492085	8.0	4	0.5	99.50495049504951	42.0	0.010874428440442441
HSM6XRQY	626947	Parasutterella_secunda	1880404	2.0	0	0.0			0.0
HSM6XRQY	649756	Anaerostipes_hadrus	2946270	6.0	0	0.0			0.0
HSM6XRQY	652721	Prevotella_sp._oral_taxon_317	4099098	2.0	0	0.0			0.0
HSM6XRQY	670	Vibrio_parahaemolyticus	5165770	2.0	0	0.0			0.0
HSM6XRQY	671228	Veillonella_sp._oral_taxon_158	1978772	4.0	2	0.5	93.59833042127741	13.0	0.005508466867329839
HSM6XRQY	671267	Phocaeicola_sartorii	5630518	34.0	8	0.23529411764705882	95.04579207920791	22.25	0.012751935079507783
HSM6XRQY	672	Vibrio_vulnificus	5007160	2.0	0	0.0			0.0
HSM6XRQY	674529	Bacteroides_faecis	6352228	14.0	0	0.0			0.0
HSM6XRQY	712888	Actinobaculum_sp._oral_taxon_183	2366015	4.0	2	0.5	100.0	42.0	0.007945849878382006
HSM6XRQY	729	Haemophilus_parainfluenzae	2141704	4.0	0	0.0			0.0
HSM6XRQY	813	Chlamydia_trachomatis	1042519	8.0	0	0.0			0.0
HSM6XRQY	817	Bacteroides_fragilis	5241700	846.0	332	0.39243498817966904	99.10851411413155	40.11144578313253	0.5286071312742049
HSM6XRQY	818	Bacteroides_thetaiotaomicron	6304193	196.0	63	0.32142857142857145	98.35535207207812	38.58730158730159	0.08026404013963405
HSM6XRQY	820	Bacteroides_uniformis	4709701	128.0	4	0.03125	99.1919191919192	42.0	0.006221201728092717
HSM6XRQY	821	Phocaeicola_vulgatus	5163189	1726.0	767	0.4443800695249131	98.9588116048691	36.12907431551499	1.1621112455887244
HSM6XRQY	823	Parabacteroides_distasonis	5348976	50.0	0	0.0			0.0
HSM6XRQY	84112	Eggerthella_lenta	3467966	2.0	2	1.0	100.0	42.0	0.003143052728890652
HSM6XRQY	853	Faecalibacterium_prausnitzii	3127383	118.0	3	0.025423728813559324	94.6963696369637	18.333333333333332	0.009752563085493526
HSM6XRQY	85831	Bacteroides_acidifaciens	4849831	2.0	0	0.0			0.0
HSM6XRQY	871325	Bacteroides_faecichinchillae	4806522	2.0	0	0.0			0.0
HSM6XRQY	871665	Blautia_faecis	4104676	2.0	0	0.0			0.0
HSM6XRQY	88431	Dorea_longicatena	2919963	4.0	0	0.0			0.0
HSM6XRQY	892	Desulfuromonas_sp.	3696576	2.0	0	0.0			0.0
HSM6XRQY	936576	Streptococcus_sp._ACS2	2128555	4.0	2	0.5	99.0	42.0	0.005073864664056132
HSM6XRQY	95486	Burkholderia_cenocepacia	7780598	2.0	0	0.0			0.0
HSM6XRQY	989	Marinilabilia_salmonicolor	4982627	2.0	0	0.0			0.0
HSM7J4QT	100884	Coprobacillus_cateniformis	3861289	8.0	2	0.25	99.00990099009901	42.0	0.0026416049148354345
HSM7J4QT	100886	Catenibacterium_mitsuokai	2650196	22.0	0	0.0			0.0
HSM7J4QT	1034346	Dielma_fastidiosa	3618065	48.0	26	0.5416666666666666	99.96191926884997	42.0	0.06279599730795328
HSM7J4QT	106588	Pseudoflavonifractor_capillosus	4241076	2.0	0	0.0			0.0
HSM7J4QT	109327	Anaerovorax_odorimutans	3263520	2.0	0	0.0			0.0
HSM7J4QT	1131567	Undibacterium_squillarum	4185104	4.0	2	0.5	97.02970297029702	33.0	0.004874430838516797
HSM7J4QT	1150298	Fusicatenibacter_saccharivorans	3782803	4.0	0	0.0			0.0
HSM7J4QT	116085	Coprococcus_catus	3599035	8.0	2	0.25	98.9010989010989	42.0	0.002556240770095317
HSM7J4QT	1193534	uncultured_Flavonifractor_sp.	2635928	26.0	0	0.0			0.0
HSM7J4QT	1217282	Parabacteroides_faecis	6660562	4.0	0	0.0			0.0
HSM7J4QT	1226322	Oscillibacter_sp._KLE_1728	3590714	6.0	6	1.0	99.50330033003301	42.0	0.016431272443307932
HSM7J4QT	1226323	Oscillibacter_sp._KLE_1745	3594235	14.0	8	0.5714285714285714	99.3774502450245	42.0	0.01847402854849502
HSM7J4QT	1226325	Clostridium_sp._KLE_1755	6640751	4.0	2	0.5	99.50495049504951	42.0	0.00307194171261654
HSM7J4QT	1261634	Roseburia_sp._499	3381825	2.0	2	1.0	98.51485148514851	41.0	0.006032245902730035
HSM7J4QT	1262694	Alistipes_sp._CAG-29	3127447	20.0	11	0.55	98.36583535234509	34.72727272727273	0.023565547233893973
HSM7J4QT	1262756	Blautia_sp._CAG-257	2866244	2.0	1	0.5	97.02970297029702	40	0.0035586642309587044
HSM7J4QT	1262805	Clostridium_sp._CAG-43	2618944	8.0	4	0.5	94.76744186046511	25.0	0.006491165905036534
HSM7J4QT	1262880	Eubacterium_sp._CAG-156	2450450	2.0	2	1.0	100.0	42.0	0.008284192699300127
HSM7J4QT	1280	Staphylococcus_aureus	2821361	2.0	0	0.0			0.0
HSM7J4QT	1282	Staphylococcus_epidermidis	2491058	4.0	2	0.5	98.21428571428571	1.0	0.004576368755765623
HSM7J4QT	1297617	Intestinimonas_butyriciproducens	3224506	2.0	0	0.0			0.0
HSM7J4QT	1304	Streptococcus_salivarius	2210574	4.0	2	0.5	98.68421052631578	42.0	0.003483258194477995
HSM7J4QT	1323	Faecalicoccus_pleomorphus	2055154	22.0	0	0.0			0.0
HSM7J4QT	1347393	Bacteroides_neonati	5025334	2.0	0	0.0			0.0
HSM7J4QT	1352	Enterococcus_faecium	2919198	2.0	0	0.0			0.0
HSM7J4QT	1354	Enterococcus_hirae	2931746	4.0	0	0.0			0.0
HSM7J4QT	137732	Granulicatella_elegans	1743361	6.0	2	0.3333333333333333	95.40229885057471	24.0	0.005047721039991143
HSM7J4QT	1452	Bacillus_atrophaeus	4292910	12.0	0	0.0			0.0
HSM7J4QT	1496	Clostridioides_difficile	4095894	26.0	0	0.0			0.0
HSM7J4QT	1501392	Coprobacter_secundus	4171466	12.0	0	0.0			0.0
HSM7J4QT	1512	-Clostridium-_symbiosum	5299950	4.0	1	0.25	95.04950495049505	3	0.0019245464579854526
HSM7J4QT	1528099	Lawsonella_clevelandensis	1860551	4.0	0	0.0			0.0
HSM7J4QT	1531	Enterocloster_clostridioformis	5539047	4.0	0	0.0			0.0
HSM7J4QT	154046	Hungatella_hathewayi	6931886	20.0	4	0.2	100.0	42.0	0.0033612785899825815
HSM7J4QT	1550024	Ruthenibacterium_lactatiformans	4111078	4.0	2	0.5	98.66666666666667	42.0	0.0018486635378847107
HSM7J4QT	1580	Levilactobacillus_brevis	2494328	2.0	0	0.0			0.0
HSM7J4QT	1587	Lactobacillus_helveticus	2120944	4.0	0	0.0			0.0
HSM7J4QT	160404	Anaerotignum_lactatifermentans	2922609	18.0	10	0.5555555555555556	95.33069306930693	23.7	0.031102347252061426
HSM7J4QT	162156	uncultured_Bacteroides_sp.	5299784	4.0	0	0.0			0.0
HSM7J4QT	1628085	Agathobaculum_butyriciproducens	2695431	2.0	0	0.0			0.0
HSM7J4QT	1650661	Clostridium_phoceensis	3453778	4.0	1	0.25	96.96969696969697	40	0.0028953800736468875
HSM7J4QT	165179	Prevotella_copri	3551614	2.0	0	0.0			0.0
HSM7J4QT	165186	uncultured_Ruminococcus_sp.	2960314	4.0	0	0.0			0.0
HSM7J4QT	1652957	Lactococcus_nasutitermitis	2189889	2.0	0	0.0			0.0
HSM7J4QT	1658008	Dysgonomonas_sp._BGC7	4322346	2.0	0	0.0			0.0
HSM7J4QT	166486	Roseburia_intestinalis	4493348	10.0	4	0.4	97.92661619103086	37.25	0.0070103628741864646
HSM7J4QT	1673717	Anaeromassilibacillus_senegalensis	3511751	2.0	0	0.0			0.0
HSM7J4QT	1686	Bifidobacterium_catenulatum	2079525	4.0	0	0.0			0.0
HSM7J4QT	169435	Anaerotruncus_colihominis	3563916	4.0	0	0.0			0.0
HSM7J4QT	1720194	Clostridium_sp._AT4	3412755	194.0	107	0.5515463917525774	99.07684823329134	40.33644859813084	0.25264046203140866
HSM7J4QT	1720294	Eisenbergiella_massiliensis	6692195	16.0	4	0.25	98.51485148514851	41.5	0.006096654386191676
HSM7J4QT	1736399	Tetrasphaera_sp._Soil756	3470999	4.0	0	0.0			0.0
HSM7J4QT	1737424	Blautia_massiliensis	3717343	4.0	0	0.0			0.0
HSM7J4QT	1739298	Bacteroides_sp._HMSC067B03	6513253	2.0	2	1.0	100.0	42.0	0.0031167221663276398
HSM7J4QT	1745713	Bariatricus_massiliensis	4219447	8.0	4	0.5	99.75247524752476	42.0	0.008650422673871718
HSM7J4QT	1747	Cutibacterium_acnes	2494738	6.0	2	0.3333333333333333	99.50495049504951	42.0	0.005812233589258671
HSM7J4QT	1761887	Prevotella_sp._ne3005	3567607	2.0	0	0.0			0.0
HSM7J4QT	1780376	Alistipes_sp._CHKCI003	2869882	2.0	0	0.0			0.0
HSM7J4QT	1796622	Extibacter_muris	3711428	2.0	0	0.0			0.0
HSM7J4QT	1796652	Turicimonas_muris	2887949	4.0	0	0.0			0.0
HSM7J4QT	1798186	Pseudobutyrivibrio_sp._OR37	3558369	2.0	0	0.0			0.0
HSM7J4QT	180164	Blautia_schinkii	3494515	2.0	0	0.0			0.0
HSM7J4QT	180311	Hespellia_stercorisuis	4402942	2.0	0	0.0			0.0
HSM7J4QT	1834438	Pedobacter_quisquiliarum	3773827	2.0	0	0.0			0.0
HSM7J4QT	1851428	Faecalibacterium_longum	2951594	8.0	4	0.5	96.53465346534654	8.0	0.007758519633797874
HSM7J4QT	1870988	Pseudoflavonifractor_phocaeensis	3146058	14.0	0	0.0			0.0
HSM7J4QT	1870997	Alterileibacterium_massiliense	1450823	2.0	2	1.0	100.0	42.0	0.01151070806018377
HSM7J4QT	1871035	Negativibacillus_massiliensis	2876881	2.0	2	1.0	98.01980198019803	42.0	0.007091012801711298
HSM7J4QT	1871336	Criibacterium_bergeronii	2176288	4.0	0	0.0			0.0
HSM7J4QT	1903261	Mailhella_massiliensis	3465670	4.0	0	0.0			0.0
HSM7J4QT	1926283	Lachnoclostridium_edouardi	3329949	10.0	0	0.0			0.0
HSM7J4QT	1926599	Carboxydocella_sp._ULO1	2700370	2.0	0	0.0			0.0
HSM7J4QT	1940789	Lactococcus_petauri	2106259	4.0	0	0.0			0.0
HSM7J4QT	1943579	Oribacterium_sp._C9	3720024	2.0	0	0.0			0.0
HSM7J4QT	1945634	Butyricicoccus_porcorum	2990647	2.0	0	0.0			0.0
HSM7J4QT	1965537	Flavonifractor_sp._An10	3882968	6.0	0	0.0			0.0
HSM7J4QT	1965542	Eubacterium_sp._An11	3912469	2.0	0	0.0			0.0
HSM7J4QT	1965551	Faecalibacterium_sp._An122	3256715	2.0	0	0.0			0.0
HSM7J4QT	1965562	Lachnoclostridium_sp._An14	4288148	128.0	13	0.1015625	98.03328703911114	36.46153846153846	0.026188461778837855
HSM7J4QT	1965571	Erysipelatoclostridium_sp._An173	2931751	4.0	2	0.5	95.04950495049505	23.0	0.0038202425785818783
HSM7J4QT	1965576	Pseudoflavonifractor_sp._An184	3590977	4.0	2	0.5	99.5	42.0	0.0046783925377411216
HSM7J4QT	1965587	Anaeromassilibacillus_sp._An200	3721138	2.0	0	0.0			0.0
HSM7J4QT	1965603	Blautia_sp._An249	3938978	2.0	0	0.0			0.0
HSM7J4QT	1965620	Bacteroides_sp._An279	3937191	4.0	0	0.0			0.0
HSM7J4QT	1965655	Faecalibacterium_sp._An77	3051386	2.0	0	0.0			0.0
HSM7J4QT	1965660	Flavonifractor_sp._An82	3668665	2.0	1	0.5	93.06930693069307	8	0.0027803029167285647
HSM7J4QT	197	Campylobacter_jejuni	1641481	2.0	0	0.0			0.0
HSM7J4QT	1972867	Agrobacterium_rosae	5464393	2.0	0	0.0			0.0
HSM7J4QT	1981510	Monoglobus_pectinilyticus	2759678	4.0	2	0.5	95.40229885057471	24.0	0.003188777821180587
HSM7J4QT	204516	Phocaeicola_massiliensis	4646209	6.0	0	0.0			0.0
HSM7J4QT	2049028	Granulicatella_sp.	1930300	6.0	4	0.6666666666666666	96.03960396039602	32.0	0.018080091177537172
HSM7J4QT	2067550	Clostridium_sp._chh4-2	6089737	2.0	0	0.0			0.0
HSM7J4QT	208479	Enterocloster_bolteae	6377378	30.0	3	0.1	97.02310231023102	18.333333333333332	0.004782529748119054
HSM7J4QT	2086273	Subdoligranulum_sp._APC924-74	3508961	14.0	10	0.7142857142857143	98.27062706270627	29.5	0.020233909695776042
HSM7J4QT	2093857	Dysosmobacter_welbionis	3396268	78.0	20	0.2564102564102564	98.21435643564357	37.15	0.05673874970997578
HSM7J4QT	210	Helicobacter_pylori	1696601	8.0	0	0.0			0.0
HSM7J4QT	2126740	Clostridium_fessum	3109172	8.0	4	0.5	97.02970297029704	29.0	0.013058138951463604
HSM7J4QT	214856	Alistipes_finegoldii	3563510	20.0	5	0.25	98.41584158415841	35.2	0.010523332332447502
HSM7J4QT	216816	Bifidobacterium_longum	2385164	18.0	5	0.2777777777777778	97.50312962330716	26.2	0.011361902158509855
HSM7J4QT	2182327	Candidatus_Nitrotoga_fabula	2304384	2.0	0	0.0			0.0
HSM7J4QT	218538	Dialister_invisus	1895960	768.0	380	0.4947916666666667	98.02699760187568	37.06842105263158	1.5431232726428827
HSM7J4QT	2211183	Evtepia_gabavorous	2494407	4.0	0	0.0			0.0
HSM7J4QT	2292206	Clostridium_sp._AF27-2AA	3575329	4.0	4	1.0	99.25495049504951	42.0	0.009341797635965808
HSM7J4QT	2292209	Collinsella_sp._AF05-8-2	2333248	2.0	0	0.0			0.0
HSM7J4QT	2292304	Clostridium_sp._AM33-3	3217602	6.0	4	0.6666666666666666	95.75117175583105	27.75	0.009416950884540722
HSM7J4QT	2292305	Clostridium_sp._AM42-4	3653786	2.0	0	0.0			0.0
HSM7J4QT	2292307	Clostridium_sp._AM58-1XD	4360356	14.0	2	0.14285714285714285	95.02475247524752	23.0	0.004655583167979862
HSM7J4QT	2292357	Faecalibacterium_sp._OM04-11BH	2961722	6.0	4	0.6666666666666666	97.71787618322273	24.25	0.009994185814873914
HSM7J4QT	2292372	Ruminococcus_sp._AM42-11	4698861	2.0	2	1.0	97.87451571244081	41.0	0.004149941868891205
HSM7J4QT	2292911	Alistipes_sp._AM16-43	3366396	2.0	2	1.0	99.00990099009901	42.0	0.006059893132002296
HSM7J4QT	2292926	Bacteroides_sp._AF26-10BH	4823286	2.0	1	0.5	98.9795918367347	42	0.002052542602698658
HSM7J4QT	2292936	Bacteroides_sp._AF39-16AC	4917973	2.0	2	1.0	97.52475247524752	41.0	0.0021146923742769636
HSM7J4QT	2292952	Bacteroides_sp._AM41-16	4905507	6.0	4	0.6666666666666666	100.0	42.0	0.005177854195295205
HSM7J4QT	2292960	Blautia_sp._AF19-1	3558929	4.0	2	0.5	100.0	42.0	0.0021073755615804643
HSM7J4QT	2292993	Clostridium_sp._AF02-29	3052050	16.0	9	0.5625	97.24972497249726	35.666666666666664	0.02853819563899674
HSM7J4QT	2293025	Clostridium_sp._AM27-28	3250566	4.0	4	1.0	99.25742574257427	42.0	0.012397840868328777
HSM7J4QT	2293030	Clostridium_sp._AM34-9AC	3804624	4.0	2	0.5	100.0	42.0	0.0027860834605469556
HSM7J4QT	2293051	Clostridium_sp._TF06-15AC	3226053	2.0	2	1.0	95.51980198019803	23.5	0.0032857488702138496
HSM7J4QT	2302955	Faecalibacterium_sp._AF10-46	2898008	6.0	3	0.5	96.7876787678768	12.666666666666666	0.006659746971022854
HSM7J4QT	2302956	Faecalibacterium_sp._AF27-11BH	2779402	16.0	14	0.875	97.90850574161531	33.07142857142857	0.045225555713063456
HSM7J4QT	2302957	Faecalibacterium_sp._AM43-5AT	2939397	6.0	6	1.0	97.6897689768977	34.5	0.017962867894333427
HSM7J4QT	2304577	Pseudoflavonifractor_sp._524-17	3724166	4.0	0	0.0			0.0
HSM7J4QT	2305242	Clostridium_sp._AM34-11AC	3752211	4.0	4	1.0	100.0	42.0	0.010846937978701092
HSM7J4QT	2305243	Desulfotomaculum_sp._OF05-3	3720446	2.0	2	1.0	100.0	42.0	0.0035210832249681894
HSM7J4QT	231438	Desulfoluna_butyratoxydans	6440645	2.0	0	0.0			0.0
